platform_code,time,latitude,longitude,windspd,winddir,slp,drogue,sst,battery,presdiff,salinity,conductivity,gpsfixdel,avgwaveperiod,wvht,domwaveperiod,domwavedir
,UTC,degrees_north,degrees_east,m/s,degree,hPa,,deg C,volts,hPa,PSU,,,s,m,s,degree
1301700,2023-11-24T19:00:00Z,23.5156,-57.1812,NaN,NaN,1017.5,NaN,27.45,10.6,-0.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4402884,2023-11-24T19:01:00Z,26.1002,-70.6806,NaN,NaN,1017.6,22,26.37,10.2,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6203730,2023-11-24T19:00:00Z,27.1618,-73.3498,NaN,NaN,1017.1,NaN,27.28,10.0,-2.1,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4402878,2023-11-24T19:01:00Z,37.4682,-61.0606,NaN,NaN,1016.3,43,21.5,10.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4402885,2023-11-24T19:00:00Z,31.3804,-48.4832,NaN,NaN,1016.7,45,23.22,10.4,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4402672,2023-11-24T19:00:00Z,19.98,-57.3394,NaN,NaN,1016.4,NaN,28.43,10.8,-1.7,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6203766,2023-11-24T19:00:00Z,26.4766,-50.6782,NaN,NaN,NaN,NaN,26.09,10.4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1301697,2023-11-24T19:00:00Z,34.0468,-63.847,NaN,NaN,NaN,NaN,22.51,9.4,NaN,NaN,NaN,4,NaN,NaN,NaN,NaN
4101884,2023-11-24T19:00:00Z,36.7824,-69.9322,NaN,NaN,NaN,20,20.68,10.8,NaN,NaN,NaN,4,NaN,NaN,NaN,NaN
3801596,2023-11-24T19:00:00Z,36.9264,-43.976,NaN,NaN,1015.8,NaN,22.11,10.4,-0.1,NaN,NaN,4,NaN,NaN,NaN,NaN
6203839,2023-11-24T19:00:00Z,33.9452,-52.476,NaN,NaN,1013.8,NaN,23.31,10.4,0.1,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4102561,2023-11-24T19:00:00Z,14.4748,-65.5498,NaN,NaN,1012.7,23,29.31,10.4,-2.7,NaN,NaN,5,NaN,NaN,NaN,NaN
4402674,2023-11-24T19:00:00Z,29.3876,-65.0782,NaN,NaN,1017.2,NaN,25.61,10.8,-1.3,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4101523,2023-11-24T19:00:00Z,31.5318,-63.8172,NaN,NaN,NaN,1,NaN,11.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5301663,2023-11-24T19:00:00Z,35.7928,-70.7414,NaN,NaN,NaN,3,NaN,15.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4402879,2023-11-24T19:04:00Z,36.1998,-52.0426,NaN,NaN,1013.3,37,21.85,9.8,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1801783,2023-11-24T19:00:00Z,29.0359598,-80.9012577,NaN,NaN,1019.0,NaN,16.82,10.6,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4804102,2023-11-24T19:02:00Z,18.4248995,-93.4039838,NaN,NaN,1014.1,NaN,26.34,10.2,0.0,NaN,NaN,NaN,7.95,0.27,21,294.1
1501779,2023-11-24T19:00:00Z,20.5778,-64.2856,NaN,NaN,NaN,NaN,28.29,10.4,NaN,NaN,NaN,5,NaN,NaN,NaN,NaN
6402616,2023-11-24T19:00:00Z,29.0092,-42.391,NaN,NaN,1011.7,NaN,24.76,10.8,1.3,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1501780,2023-11-24T19:00:00Z,23.6904,-60.9836,NaN,NaN,NaN,NaN,27.79,10.4,NaN,NaN,NaN,4,NaN,NaN,NaN,NaN
5802076,2023-11-24T19:00:00Z,20.5181901,-96.0282307,NaN,NaN,1014.8,NaN,26.63,10.6,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4402675,2023-11-24T19:00:00Z,26.1736,-45.3848,NaN,NaN,1015.5,NaN,26.91,10.6,0.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4102667,2023-11-24T19:00:00Z,24.0148,-74.4418,NaN,NaN,NaN,10,28.39,7.4,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4402665,2023-11-24T19:00:00Z,26.6578,-71.3808,NaN,NaN,1017.5,NaN,26.71,9.6,-1.8,NaN,NaN,4,NaN,NaN,NaN,NaN
6203771,2023-11-24T19:00:00Z,27.165,-41.7668,NaN,NaN,1011.7,NaN,25.64,10.6,1.1,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4402882,2023-11-24T19:00:00Z,32.8978,-54.391,NaN,NaN,1015.7,39,24.05,10.2,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1501691,2023-11-24T19:00:00Z,28.3182,-68.9362,NaN,NaN,NaN,9,24.69,17.4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4102665,2023-11-24T19:00:00Z,29.7104,-77.866,NaN,NaN,NaN,29,25.38,7.2,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6203772,2023-11-24T19:00:00Z,24.6882,-68.6136,NaN,NaN,1017.3,NaN,27.49,10.6,-1.7,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1301783,2023-11-24T19:00:00Z,18.9588,-56.4674,NaN,NaN,1016.7,36,28.26,11.6,-1.6,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6402617,2023-11-24T19:00:00Z,29.6124,-45.0886,NaN,NaN,1015.4,NaN,24.73,11.2,0.3,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6203773,2023-11-24T19:00:00Z,35.376,-62.632,NaN,NaN,1016.5,NaN,22.15,10.4,-0.3,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1301712,2023-11-24T19:00:00Z,23.548,-61.702,NaN,NaN,1017.3,NaN,27.75,11.0,-1.7,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1301737,2023-11-24T19:00:00Z,26.371,-56.5166,NaN,NaN,1018.1,NaN,26.37,10.8,-0.7,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4804104,2023-11-24T19:00:00Z,23.8200659,-91.3950601,NaN,NaN,1015.0,NaN,26.84,9.4,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1301731,2023-11-24T19:00:00Z,26.1098,-40.4178,NaN,NaN,1011.7,NaN,27.02,11.4,0.9,NaN,NaN,4,NaN,NaN,NaN,NaN
1301570,2023-11-24T19:00:00Z,25.157,-52.193,NaN,NaN,NaN,NaN,26.89,10.4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5301666,2023-11-24T19:00:00Z,40.7138,-50.6278,NaN,NaN,NaN,NaN,20.71,15.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1301796,2023-11-24T19:00:00Z,17.1268,-40.2574,NaN,NaN,1015.4,41,29.12,10.6,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6203597,2023-11-24T19:00:00Z,31.7666,-67.66,NaN,NaN,NaN,NaN,23.08,9.4,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5102764,2023-11-24T19:00:00Z,2.8906,-81.6488,NaN,NaN,NaN,NaN,28.11,10.6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6203849,2023-11-24T19:00:00Z,26.139,-44.6558,NaN,NaN,1015.0,NaN,26.87,10.2,0.1,NaN,NaN,4,NaN,NaN,NaN,NaN
4101848,2023-11-24T19:00:00Z,38.9428,-71.73,NaN,NaN,1018.1,NaN,23.18,10.4,-1.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1701715,2023-11-24T19:00:00Z,15.2104,-51.4146,NaN,NaN,1014.3,NaN,28.39,10.6,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4402660,2023-11-24T19:00:00Z,24.4526,-55.1498,NaN,NaN,1018.5,NaN,27.51,9.2,-0.2,NaN,NaN,5,NaN,NaN,NaN,NaN
1301713,2023-11-24T19:00:00Z,14.7586,-73.1946,NaN,NaN,1011.8,NaN,29.48,10.8,-2.3,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1301797,2023-11-24T19:01:00Z,17.9588,-44.34,NaN,NaN,1015.4,34,27.96,10.4,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1301571,2023-11-24T19:00:00Z,29.9238,-61.1272,NaN,NaN,NaN,NaN,24.31,9.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5102637,2023-11-24T19:00:00Z,6.2688,-77.4542,NaN,NaN,1008.6,NaN,25.47,9.4,-2.0,NaN,NaN,4,NaN,NaN,NaN,NaN
4402744,2023-11-24T19:00:00Z,42.7108,-40.6078,NaN,NaN,1014.7,20,20.22,10.2,-0.1,NaN,NaN,5,NaN,NaN,NaN,NaN
1301718,2023-11-24T19:00:00Z,30.7142,-45.6056,NaN,NaN,1015.8,NaN,24.65,10.4,0.1,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1301779,2023-11-24T19:00:00Z,23.3366,-51.3862,NaN,NaN,1017.1,41,27.32,11.6,-0.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1301792,2023-11-24T19:00:00Z,19.6692,-45.8316,NaN,NaN,1015.2,40,28.22,10.6,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1301749,2023-11-24T19:00:00Z,1.8168,-78.7628,NaN,NaN,NaN,9,28.87,10.2,NaN,NaN,NaN,4,NaN,NaN,NaN,NaN
1301719,2023-11-24T19:00:00Z,26.8386,-54.9024,NaN,NaN,1018.6,NaN,26.45,10.8,-0.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1301774,2023-11-24T19:00:00Z,30.3286,-60.012,NaN,NaN,1016.9,36,23.48,11.6,-0.4,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6402618,2023-11-24T19:00:00Z,23.6344,-49.699,NaN,NaN,1017.0,NaN,27.28,11.0,-0.9,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6203861,2023-11-24T19:00:00Z,26.2528,-46.0054,NaN,NaN,1016.0,NaN,26.62,10.4,-0.2,NaN,NaN,5,NaN,NaN,NaN,NaN
5102827,2023-11-24T19:00:00Z,6.8214,-80.4092,NaN,NaN,1009.3,NaN,NaN,10.0,-1.7,NaN,NaN,4,NaN,NaN,NaN,NaN
6203840,2023-11-24T19:00:00Z,26.0328,-50.6212,NaN,NaN,1017.9,NaN,26.84,10.8,-0.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6801791,2023-11-24T19:00:00Z,32.8032,-40.4004,NaN,NaN,1011.9,6,23.8,10.4,0.6,NaN,NaN,5,NaN,NaN,NaN,NaN
3101583,2023-11-24T19:00:00Z,6.6854,-35.7052,NaN,NaN,NaN,31,28.82,11.6,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN
1501724,2023-11-24T19:00:00Z,26.0214,-56.1864,NaN,NaN,NaN,NaN,27.19,9.2,NaN,NaN,NaN,4,NaN,NaN,NaN,NaN
3201769,2023-11-24T19:00:00Z,30.168,-70.2076,NaN,NaN,NaN,7,23.96,10.4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4101885,2023-11-24T19:00:00Z,37.9604,-66.2922,NaN,NaN,NaN,20,NaN,10.8,NaN,NaN,NaN,3,NaN,NaN,NaN,NaN
1301723,2023-11-24T19:00:00Z,18.0518,-52.0884,NaN,NaN,1016.7,NaN,28.36,11.2,-1.1,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4102557,2023-11-24T20:00:00Z,15.2308,-68.2316,NaN,NaN,1012.7,24,29.08,10.6,-1.6,NaN,NaN,5,NaN,NaN,NaN,NaN
3101515,2023-11-24T20:00:00Z,31.0802,-52.8396,NaN,NaN,NaN,NaN,24.67,13.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4101542,2023-11-24T20:00:00Z,32.8448,-44.948,NaN,NaN,NaN,NaN,NaN,9.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4101858,2023-11-24T20:00:00Z,36.2824,-53.723,NaN,NaN,NaN,21,NaN,10.4,NaN,NaN,NaN,63,NaN,NaN,NaN,NaN
4102552,2023-11-24T20:00:00Z,15.6492,-73.9532,NaN,NaN,1012.0,20,29.46,10.6,-1.5,NaN,NaN,4,NaN,NaN,NaN,NaN
4101541,2023-11-24T20:00:00Z,29.347,-53.1166,NaN,NaN,NaN,NaN,24.71,7.4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4101884,2023-11-24T20:00:00Z,36.8202,-69.9164,NaN,NaN,NaN,21,20.65,10.8,NaN,NaN,NaN,4,NaN,NaN,NaN,NaN
4102561,2023-11-24T20:00:00Z,14.4672,-65.5516,NaN,NaN,1012.8,25,29.29,10.4,-1.4,NaN,NaN,5,NaN,NaN,NaN,NaN
4101523,2023-11-24T20:00:00Z,31.5308,-63.8156,NaN,NaN,NaN,1,NaN,11.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4102559,2023-11-24T15:00:00Z,39.1396,-70.231,NaN,NaN,1019.2,7,15.94,9.0,0.7,NaN,NaN,4,NaN,NaN,NaN,NaN
4102559,2023-11-24T16:00:00Z,39.1396,-70.2364,NaN,NaN,1018.5,7,15.98,9.0,-0.7,NaN,NaN,5,NaN,NaN,NaN,NaN
4102559,2023-11-24T17:00:00Z,39.1442,-70.2428,NaN,NaN,1017.6,7,16.03,9.0,-1.6,NaN,NaN,5,NaN,NaN,NaN,NaN
4102559,2023-11-24T19:00:00Z,39.159,-70.2556,NaN,NaN,1017.2,7,16.11,9.0,-1.3,NaN,NaN,4,NaN,NaN,NaN,NaN
4102559,2023-11-24T20:00:00Z,39.1722,-70.258,NaN,NaN,1017.3,7,16.07,9.0,-0.3,NaN,NaN,4,NaN,NaN,NaN,NaN
4101885,2023-11-24T20:00:00Z,37.952,-66.2902,NaN,NaN,NaN,19,NaN,10.6,NaN,NaN,NaN,5,NaN,NaN,NaN,NaN
1301714,2023-11-24T20:00:00Z,23.7404,-57.6446,NaN,NaN,1018.3,NaN,27.94,11.0,0.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4102669,2023-11-24T20:01:00Z,24.2734,-53.688,NaN,NaN,NaN,42,27.22,7.2,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5501572,2023-11-24T20:00:00Z,33.3696,-42.6574,NaN,NaN,NaN,NaN,22.16,10.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1301735,2023-11-24T20:00:00Z,30.7332,-42.862,NaN,NaN,1012.8,NaN,24.2,10.4,1.3,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6402615,2023-11-24T20:00:00Z,25.741,-60.821,NaN,NaN,1017.4,NaN,27.15,10.6,-0.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3101575,2023-11-24T20:00:00Z,11.2764,-59.9848,NaN,NaN,NaN,28,29.1,11.6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1301726,2023-11-24T20:00:00Z,22.8468,-41.3732,NaN,NaN,1014.6,41,27.21,11.0,0.2,NaN,NaN,1,NaN,NaN,NaN,NaN
4102547,2023-11-24T20:00:00Z,26.936,-66.731,NaN,NaN,1017.0,12,25.98,9.4,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1301706,2023-11-24T20:00:00Z,20.2604,-69.0364,NaN,NaN,1015.0,17,27.68,10.4,-1.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4101851,2023-11-24T20:00:00Z,30.1374,-57.389,NaN,NaN,1015.9,NaN,24.55,10.8,0.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4402670,2023-11-24T20:00:00Z,21.3002,-61.487,NaN,NaN,1016.5,NaN,27.84,10.6,-0.9,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5802077,2023-11-24T20:00:00Z,32.0079428,-61.5334883,NaN,NaN,1017.0,NaN,23.25,10.4,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4402618,2023-11-24T20:00:00Z,32.7738,-62.1894,NaN,NaN,1017.2,NaN,23.28,10.4,0.1,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1301755,2023-11-24T20:00:00Z,6.7084,-57.9248,NaN,NaN,1011.3,NaN,NaN,9.2,-1.1,NaN,NaN,4,NaN,NaN,NaN,NaN
1301700,2023-11-24T20:00:00Z,23.5236,-57.1832,NaN,NaN,1018.0,NaN,27.4,10.6,0.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4402884,2023-11-24T20:00:00Z,26.091,-70.681,NaN,NaN,1017.4,22,26.4,10.2,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6203730,2023-11-24T20:00:00Z,27.1632,-73.3502,NaN,NaN,1017.4,NaN,27.18,10.0,-0.9,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1301578,2023-11-24T19:00:00Z,26.5414,-78.5794,NaN,NaN,NaN,NaN,22.24,10.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1301578,2023-11-24T20:00:00Z,26.5414,-78.5794,NaN,NaN,NaN,NaN,21.89,10.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4402672,2023-11-24T20:00:00Z,19.9814,-57.3364,NaN,NaN,1016.5,NaN,28.42,10.8,-0.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6203766,2023-11-24T20:00:00Z,26.4708,-50.6818,NaN,NaN,NaN,NaN,26.11,10.4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1301697,2023-11-24T20:00:00Z,34.0258,-63.849,NaN,NaN,NaN,NaN,22.51,9.4,NaN,NaN,NaN,5,NaN,NaN,NaN,NaN
3801596,2023-11-24T20:00:00Z,36.9344,-43.9908,NaN,NaN,1015.3,NaN,22.12,10.4,0.0,NaN,NaN,5,NaN,NaN,NaN,NaN
6203839,2023-11-24T20:00:00Z,33.9514,-52.4714,NaN,NaN,1014.1,NaN,23.3,10.4,0.6,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4402674,2023-11-24T20:00:00Z,29.3862,-65.07,NaN,NaN,1017.2,NaN,25.6,10.8,-0.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5301663,2023-11-24T20:00:00Z,35.8148,-70.6882,NaN,NaN,NaN,4,NaN,15.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4402879,2023-11-24T20:00:00Z,36.198,-52.0492,NaN,NaN,1013.7,33,21.84,9.8,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1801783,2023-11-24T20:00:00Z,29.0357566,-80.9002464,NaN,NaN,1018.5,NaN,16.6,10.6,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1501779,2023-11-24T20:00:00Z,20.579,-64.2882,NaN,NaN,NaN,NaN,28.26,10.4,NaN,NaN,NaN,5,NaN,NaN,NaN,NaN
6402616,2023-11-24T20:00:00Z,29.0084,-42.3946,NaN,NaN,1012.3,NaN,24.75,10.8,1.7,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1501780,2023-11-24T20:00:00Z,23.6962,-60.983,NaN,NaN,NaN,NaN,27.64,10.4,NaN,NaN,NaN,5,NaN,NaN,NaN,NaN
5802076,2023-11-24T20:00:00Z,20.5076705,-96.0277029,NaN,NaN,1014.0,NaN,26.72,10.6,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4402675,2023-11-24T20:00:00Z,26.1716,-45.3858,NaN,NaN,1015.9,NaN,26.91,10.6,1.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4102667,2023-11-24T20:00:00Z,24.015,-74.4404,NaN,NaN,NaN,8,28.38,7.4,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4402665,2023-11-24T20:00:00Z,26.648,-71.3888,NaN,NaN,1017.6,NaN,26.73,9.6,-1.2,NaN,NaN,5,NaN,NaN,NaN,NaN
6203771,2023-11-24T20:00:00Z,27.1672,-41.772,NaN,NaN,1012.3,NaN,25.65,10.6,1.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1501691,2023-11-24T20:00:00Z,28.3054,-68.9338,NaN,NaN,NaN,9,24.68,17.4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4102665,2023-11-24T20:00:00Z,29.7272,-77.8536,NaN,NaN,NaN,23,25.24,7.6,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6203772,2023-11-24T20:00:00Z,24.6972,-68.6176,NaN,NaN,1017.5,NaN,27.48,10.4,-0.7,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1301783,2023-11-24T20:00:00Z,18.9526,-56.4708,NaN,NaN,1016.8,42,28.23,11.6,-0.6,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6402617,2023-11-24T20:00:00Z,29.6104,-45.0926,NaN,NaN,1015.9,NaN,24.71,11.2,0.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6203773,2023-11-24T20:00:00Z,35.3538,-62.6516,NaN,NaN,1016.4,NaN,22.15,10.4,0.1,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1301712,2023-11-24T20:00:00Z,23.5482,-61.6962,NaN,NaN,1017.3,NaN,27.64,11.0,-0.9,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1301737,2023-11-24T20:00:00Z,26.3708,-56.5078,NaN,NaN,1018.1,NaN,26.32,10.8,-0.3,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4804104,2023-11-24T20:00:00Z,23.8145768,-91.4061487,NaN,NaN,1014.6,NaN,26.83,9.4,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1301731,2023-11-24T20:00:00Z,26.1054,-40.4136,NaN,NaN,1012.1,NaN,26.99,11.4,1.3,NaN,NaN,5,NaN,NaN,NaN,NaN
1301570,2023-11-24T20:00:00Z,25.1472,-52.201,NaN,NaN,NaN,NaN,26.87,10.4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5301666,2023-11-24T20:00:00Z,40.6916,-50.6174,NaN,NaN,NaN,NaN,20.74,15.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1301796,2023-11-24T20:00:00Z,17.1292,-40.2592,NaN,NaN,1015.8,43,28.68,10.6,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6203597,2023-11-24T20:00:00Z,31.7642,-67.6714,NaN,NaN,NaN,NaN,23.03,9.4,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5102764,2023-11-24T20:00:00Z,2.8972,-81.6516,NaN,NaN,NaN,NaN,28.14,10.6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6203849,2023-11-24T20:00:00Z,26.1344,-44.6486,NaN,NaN,1015.5,NaN,26.88,10.2,0.9,NaN,NaN,5,NaN,NaN,NaN,NaN
4101848,2023-11-24T20:00:00Z,38.9406,-71.7018,NaN,NaN,1018.6,NaN,22.97,10.4,0.1,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1701715,2023-11-24T20:00:00Z,15.215,-51.414,NaN,NaN,1014.7,NaN,28.34,10.6,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4402660,2023-11-24T20:00:00Z,24.451,-55.1578,NaN,NaN,1018.6,NaN,27.46,9.4,0.5,NaN,NaN,5,NaN,NaN,NaN,NaN
1301713,2023-11-24T20:00:00Z,14.7506,-73.1996,NaN,NaN,1011.4,NaN,29.48,10.8,-1.7,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1301797,2023-11-24T20:01:00Z,17.9606,-44.3454,NaN,NaN,1016.0,34,27.89,10.4,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1301571,2023-11-24T20:00:00Z,29.9258,-61.114,NaN,NaN,NaN,NaN,24.31,9.4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5102637,2023-11-24T20:00:00Z,6.2688,-77.4542,NaN,NaN,1008.1,NaN,25.39,9.4,-2.1,NaN,NaN,5,NaN,NaN,NaN,NaN
4402744,2023-11-24T20:00:00Z,42.7058,-40.5596,NaN,NaN,1014.7,20,20.21,10.2,0.1,NaN,NaN,4,NaN,NaN,NaN,NaN
1301718,2023-11-24T20:00:00Z,30.714,-45.6062,NaN,NaN,1016.1,NaN,24.67,10.4,0.9,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1301779,2023-11-24T20:00:00Z,23.3352,-51.3886,NaN,NaN,1017.6,41,27.33,11.6,0.5,NaN,NaN,1,NaN,NaN,NaN,NaN
1301792,2023-11-24T20:00:00Z,19.665,-45.8198,NaN,NaN,1015.3,49,28.12,10.4,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1301749,2023-11-24T20:00:00Z,1.817,-78.7628,NaN,NaN,NaN,6,28.48,10.2,NaN,NaN,NaN,5,NaN,NaN,NaN,NaN
1301719,2023-11-24T20:00:00Z,26.8458,-54.899,NaN,NaN,1018.9,NaN,26.43,10.8,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1301774,2023-11-24T20:00:00Z,30.3278,-60.0054,NaN,NaN,1017.2,36,23.4,11.6,0.0,NaN,NaN,1,NaN,NaN,NaN,NaN
6402618,2023-11-24T20:00:00Z,23.6346,-49.694,NaN,NaN,1017.2,NaN,27.25,11.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6203861,2023-11-24T20:00:00Z,26.2528,-46.008,NaN,NaN,1016.3,NaN,26.63,10.4,0.6,NaN,NaN,5,NaN,NaN,NaN,NaN
5102827,2023-11-24T20:00:00Z,6.8246,-80.409,NaN,NaN,1009.6,NaN,NaN,10.0,-0.5,NaN,NaN,5,NaN,NaN,NaN,NaN
6203840,2023-11-24T20:00:00Z,26.025,-50.6178,NaN,NaN,1018.0,NaN,26.85,10.8,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6801791,2023-11-24T20:00:00Z,32.8062,-40.3924,NaN,NaN,1012.0,6,23.78,10.4,0.9,NaN,NaN,5,NaN,NaN,NaN,NaN
3101583,2023-11-24T20:00:00Z,6.6948,-35.6994,NaN,NaN,NaN,25,28.81,11.6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1501724,2023-11-24T20:00:00Z,26.0268,-56.1792,NaN,NaN,NaN,NaN,27.14,9.2,NaN,NaN,NaN,3,NaN,NaN,NaN,NaN
3201769,2023-11-24T20:00:00Z,30.1652,-70.2268,NaN,NaN,NaN,7,23.93,10.4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1301723,2023-11-24T20:00:00Z,18.0448,-52.0916,NaN,NaN,1017.1,NaN,28.34,11.2,-0.1,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1301714,2023-11-24T21:00:00Z,23.7456,-57.6408,NaN,NaN,1018.4,NaN,27.8,11.0,0.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4102669,2023-11-24T21:00:00Z,24.2756,-53.6996,NaN,NaN,NaN,44,27.21,7.2,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5501572,2023-11-24T21:00:00Z,33.358,-42.6522,NaN,NaN,NaN,NaN,22.15,10.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1301735,2023-11-24T21:00:00Z,30.7346,-42.8602,NaN,NaN,1013.4,NaN,24.19,10.4,1.6,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6402615,2023-11-24T21:00:00Z,25.7446,-60.8148,NaN,NaN,1017.6,NaN,27.11,10.6,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
